,name,url,views,comments
338,Кодстайл HTML — правила хорошего тона при вёрстке,https://www.gb.ru/posts/codstyle-html,12956,1
339,"«Я учусь на работе, после и перед работой. И это круто»",https://www.gb.ru/posts/ya-uchus-na-rabote-posle-i-pered-rabotoi-i-eto-kruto,5876,1
340,«Обучение как наркотик. Если не узнаю новое — мозг закисает»,https://www.gb.ru/posts/obuchenie-kak-narkotik-esli-ne-uznayu-novoe-mozg-zakisaet,4487,0
341,"«На моём телефоне появилось то, что я сделал сам»",https://www.gb.ru/posts/na-moem-telefone-poyavilos-to-chto-sdelal-sam,25238,7
342,"Электрическое аэротакси, Windows 11, присяжные в VR-очках",https://www.gb.ru/posts/digest-2-august,1957,0
343,«В рисовании для меня главное — простота»,https://www.gb.ru/posts/v-risovanii-dlya-menya-glavnoe-prostota,7553,0
344,Облегчаем жизнь Android-разработчика c помощью Tools,https://www.gb.ru/posts/oblegchaem-zhizn-android-razrabotchika-s-pomoshyu-tools,5604,1
345,"Не понимал слов в описании вакансий — значит, пора учиться",https://www.gb.ru/posts/ne-ponimal-slov-v-opisanii-vakansiy-znachit-pora-uchitsya,14411,1
346,Творческим ребятам: разбираем основы компьютерной графики,https://www.gb.ru/posts/tvorcheskim-rebyatam-razbiraem-osnovy-komputernoy-graphiki,20627,0
347,"Музей мемов, регенерирующийся экран, семейная соцсеть",https://www.gb.ru/posts/digest-26-july,2317,0
348,GitHub: работа с ветками и коммитами,https://www.gb.ru/posts/github-rabota-s-vetkami-i-kommitami,84032,0
349,Игровой аналитик: чем занимается и как им стать ,https://www.gb.ru/posts/igrovoj-analitik-chem-zanimaetsya-i-kak-im-stat,9544,0
350,Язык программирования FOCAL,https://www.gb.ru/posts/yazyk-programmirovaniya-focal,6271,2
351,"«Всегда хотелось быть тем, кто обеспечивает безопасность»",https://www.gb.ru/posts/vsegda-hotelos-byt-tem-kto-obespechivaet-bezopasnost,19244,0
352,Android 12: что нового увидят пользователи и разработчики ,https://www.gb.ru/posts/android-12-chto-novogo-uvidyat-polzovateli-i-razrabotchiki,5449,0
353,"«Особый интерес появился, когда стали занимать 1-е места»",https://www.gb.ru/posts/osobyj-interes-poyavilsya-kogda-stali-zanimat-1-e-mesta,8799,0
354,"Новая зарядка от Apple, анонс FIFA 22,  срок за фотошоп",https://www.gb.ru/posts/digest-19-july,2323,0
355,Александр Волчек — о будущем профессий и онлайн-образования,https://www.gb.ru/posts/alexandr-volchek-o-budushem-professii-i-online-obrazovaniya,2092,2
356,Такая разная аналитика: как выбрать своё направление,https://www.gb.ru/posts/takaya-raznaya-analitika-kak-vybrat-svoe-napravlenie,27352,4
357,Больше идей! Техники устранения творческого ступора,https://www.gb.ru/posts/bolshe-idej-tekhniki-ustraneniya-tvorcheskogo-stupora,7489,3
358,"Реклама в космосе, новые светофоры, огромный 3D кот",https://www.gb.ru/posts/digest-12-july,2988,1
359,Как рассчитать юнит-экономику продукта с помощью орков,https://www.gb.ru/posts/kak-rasschitat-yunit-ehkonomiku-produkta-s-pomoshchyu-orkov,5614,2
360,Системный аналитик: чем занимается и как им стать ,https://www.gb.ru/posts/sistemnyj-analitik-chem-zanimaetsya-i-kak-im-stat,40186,1
361,Три подхода к проектированию локаций,https://www.gb.ru/posts/tri-podhoda-k-proektirovaniu-locacii,9956,1
362,От сисадмина до DevOps Сбера: истории студентов GeekBrains,https://www.gb.ru/posts/ot-sisadmina-do-devops-sbera-istorii-studentov-geekbrains,7047,3
363,"Александр Волчек: GeekBrains, программирование",https://www.gb.ru/posts/ceo,10406,9
364,"Первый полет автомобиля, телефон с дроном, запуск Starlink",https://www.gb.ru/posts/digest-05-july,3693,3
365,GeekExperts Meetup: итоги встречи с экспертами,https://www.gb.ru/posts/geekexperts-meetup-itogi-vstrechi-s-ehkspertami,3384,7
366,GitHub: настройка и первая публикация проекта,https://www.gb.ru/posts/github-nastrojka-i-pervaya-publikaciya-proekta,64201,8
367,"Новый Windows 11, суперкомпьютер Tesla",https://www.gb.ru/posts/digest-30-june,5036,1
368,Питч с инвесторами MediaSoft,https://www.gb.ru/posts/pitch-s-investorami-mediasoft,9485,0
369,Путь fullstack разработчика из Новгородской области в Лондон,https://www.gb.ru/posts/put-fullstack-razrabotchika-iz-novgorodskoj-oblasti-v-london,4330,10
370,"«Нужен был неоспоримый аргумент, чтобы творить добро»",https://www.gb.ru/posts/nuzhen-byl-neosporimyi-argyment-chtoby-tvorit-dobro,5383,0
371,Что такое Agile,https://www.gb.ru/posts/chto-takoye-agile,5666,5
372,"Слив Windows 11, анонс Forza Horizon 5, наушники-алкотестер",https://www.gb.ru/posts/digest-23-june,5151,6
373,Почему хакатоны — отличный способ прокачать навыки,https://www.gb.ru/posts/pochemu-hakatony-otlichnyj-sposob-prokachat-navyki,7705,0
374,«Создала дизайн для линейки косметики из 30+ продуктов»,https://www.gb.ru/posts/sozdala-dizajn-dlya-linejki-kosmetiki-iz-30-produktov,10245,4
375,"Обновления Apple и Яндекса, война против Илона Маска",https://www.gb.ru/posts/digest-14-june,5356,1
376,"«Теперь работа приносит не только деньги, но и удовольствие»",https://www.gb.ru/posts/teper-rabota-prinosit-ne-tolko-dengi-no-i-udovolstvie,7889,0
377,"Работа с проектом: этапы, особенности и артефакты",https://www.gb.ru/posts/rabota-s-proektom-ehtapy-osobennosti-i-artefakty,40799,0
378,"Что нужно, чтобы стать data-аналитиком",https://www.gb.ru/posts/chto-nuzhno-chtoby-stat-data-analitikom,14005,2
379,Что такое валидация,https://www.gb.ru/posts/chto-takoye-validatsiya,6228,3
380,Кто победитель конкурса «Как приручить карьеру»,https://www.gb.ru/posts/winner-of-the-competition-how-to-train-your-career,3698,0
381,"Зарядка Xiaomi за 8 минут, дрон-убийца",https://www.gb.ru/posts/digest-7-june,4454,1
382,Кто и как управляет проектами в строительстве,https://www.gb.ru/posts/rukovoditel-proektov-v-stroitelstve,27108,0
383,"Как эффективно управлять задачами, когда их десятки тысяч",https://www.gb.ru/posts/kak-ehffektivno-upravlyat-zadachami-kogda-ih-desyatki-tysyach,5699,1
384,«Главная мотивация к учёбе и развитию — моя семья»,https://www.gb.ru/posts/glavnaya-motivaciya-k-uchyobe-i-razvitiyu-moya-semya,8306,3
385,Что такое нейронные сети,https://www.gb.ru/posts/about-neural-network,7067,4
386,"Беспилотное такси от Сбера, 100 млн рублей от TikTok",https://www.gb.ru/posts/digest-31-may,4485,2
387,Плюсы и минусы мессенджер-маркетинга,https://www.gb.ru/posts/plyusy-i-minusy-messendzher-marketinga,12344,1
388,Как найти работу в мобильной разработке и не бояться Scrum,https://www.gb.ru/posts/kak-najti-rabotu-v-mobilnoj-razrabotke-i-ne-boyatsya-scrum,7517,2
389,"Android 12, ИИ для диагностики COVID, конференция GeekBrains",https://www.gb.ru/posts/digest-25-may,5467,1
390,Что такое базы данных,https://www.gb.ru/posts/about-data-bases,8700,5
391,Терминал: необходимый минимум команд для начала работы,https://www.gb.ru/posts/terminal-neobhodimyj-minimum-komand-dlya-nachala-raboty,33902,0
392,"«Получил шикарный оффер от Сбера, собираю вещи в Москву»",https://www.gb.ru/posts/poluchil-shikarnyj-offer-ot-sbera-sobirayu-veshchi-v-moskvu,11391,17
393,"«Не боюсь молодёжи, а хочу научиться тому, что они умеют»",https://www.gb.ru/posts/ne-boyus-molodyozhi-khochu-nauchitsya-tomu-chto-oni-umeyut,7633,7
394,Как проходит собеседование мобильного разработчика,https://www.gb.ru/posts/kak-prohodit-sobesedovanie-mobilnogo-razrabotchika,10675,3
395,"Илон Маск обвалил биткоин, турнир Dota 2, ГОСТ для ИИ",https://www.gb.ru/posts/digest-17-may,3765,3
396,Выпускники GeekBrains победили на Moscow Travel Hack,https://www.gb.ru/posts/geekbrains-on-moscow-travel-hack,8579,0
397,"Почему люди боятся поменять профессию, и как с этим бороться",https://www.gb.ru/posts/pochemu-lyudi-boyatsya-pomenyat-professiyu-i-kak-s-ehtim-borotsya,9938,6
398,Цифровая грамотность — must have среди навыков,https://www.gb.ru/posts/cifrovaya-gramotnost-must-have-sredi-navykov,15169,2
399,"Три сценария смены профессии: хороший, плохой и идеальный",https://www.gb.ru/posts/tri-scenariya-smeny-professii-horoshij-plohoj-i-idealnyj,6198,3
400,«Хочу перейти в digital»: инструкция по смене профессии,https://www.gb.ru/posts/hochu-perejti-v-digital-instrukciya-po-smene-professii,6053,3
401,Кто и как создаёт IT-продукт. Часть 2: разработчики и другие,https://www.gb.ru/posts/kto-i-kak-sozdayot-it-produkt-chast-2-razrabotchiki-i-drugie,5936,4
402,"«Всё, что не убивает, попадает в моё портфолио»",https://www.gb.ru/posts/vsyo-chto-ne-ubivaet-popadaet-v-moyo-portfolio,8789,0
403,Кто и как создаёт IT-продукт. Часть 1: менеджеры и дизайнеры,https://www.gb.ru/posts/kto-i-kak-sozdayot-it-produkt-chast-1-menedzhery-i-dizajnery,7640,4
404,Как попасть в digital: новые правила игры в трудоустройстве,https://www.gb.ru/posts/kak-popast-v-digital-novye-pravila-igry-v-trudoustrojstve,5117,10
405,Как начинающему дизайнеру собрать портфолио мечты,https://www.gb.ru/posts/kak-nachinayushchemu-dizajneru-sobrat-portfolio-mechty,16140,1
406,Дивный новый цифровой мир,https://www.gb.ru/posts/divnyj-novyj-cifrovoj-mir,6124,8
407,"Как люди создают технологии, а технологии меняют жизнь",https://www.gb.ru/posts/kak-lyudi-sozdayut-tekhnologii-a-tekhnologii-menyayut-zhizn,14751,31
408,Как составить SMM-стратегию и поставить цели и задачи,https://www.gb.ru/posts/kak-sostavit-smm-strategiyu-i-postavit-celi-i-zadachi,35893,1
409,"«Пора учиться!» или 4 истории о том, как приходит озарение",https://www.gb.ru/posts/istorii-o%20tom-kak-prikhodit-ozarenie,13397,0
410,Инструментально-библиотечный рай — Ruby on Rails,https://www.gb.ru/posts/ruby-on-rails,8869,1
411,"«Караул, украли текст!»: как отстоять контент в интернете",https://www.gb.ru/posts/karaul-ukrali-tekst-kak-otstoyat-kontent-v-internete,3928,0
412,"Как работает дизайн-студия, которую создал фотограф",https://www.gb.ru/posts/kak-rabotaet-dizajn-studiya-kotoruyu-sozdal-fotograf,9585,1
413,Как быть хорошим менеджером и не разочаровать команду,https://www.gb.ru/posts/kak-byt-horoshim-menedzherom-i-ne-razocharovat-komandu,6211,0
414,Soft skills и hard skills: разбираем на примерах,https://www.gb.ru/posts/soft-skills-hard-skills-razbiraem-na-primerah,23956,8
415,«Мой особый вид удовольствия — доводить проекты до конца»,https://www.gb.ru/posts/moj-osobyj-vid-udovolstviya-dovodit-proekty-do-konca,17093,0
416,Заменим ли ArchiCAD для дизайнеров интерьера и архитекторов,https://www.gb.ru/posts/zamenim-li-archicad-dlya-dizajnerov-interera-i-arhitektorov,20480,0
417,Работа с продуктовой командой: часть вторая,https://www.gb.ru/posts/rabota-s-produktovoy-komandoy-2,9387,0
418,Как стать IT-юристом в цифровой компании,https://www.gb.ru/posts/kak-stat-it-yuristom-v-cifrovoj-kompanii,22281,1
419,"«Найти время на учёбу и семью легко, если знаешь цели»",https://www.gb.ru/posts/najti-vremya-na-uchyobu-i-semyu-legko-esli-znaesh-celi,8621,3
420,Гибкие методы разработки ,https://www.gb.ru/posts/gibkie-metody-razrabotki,13905,2
421,Что делать с конфликтами,https://www.gb.ru/posts/chto-delat-s-konfliktami,16121,7
422,Как студенты-тестировщики получают опыт работы с Test IT,https://www.gb.ru/posts/kak-studenty-testirovshchiki-poluchayut-opyt-raboty-s-test-it,15471,4
423,Служба поддержки: работа на время или призвание на всю жизнь,https://www.gb.ru/posts/sluzhba-podderzhki-rabota-na-vremya-ili-prizvanie-na-vsyu-zhizn,9317,6
424,«В геймдеве ты видишь результаты своего труда»,https://www.gb.ru/posts/v-gejmdeve-ty-vidish-rezultaty-svoego-truda,11333,0
425,Бесплатные виртуальные инструменты для саунд-дизайна,https://www.gb.ru/posts/topovye-virtualnye-instrumenty-dlya-saund-dizajna,30963,0
426,Как начать карьеру в геймдеве и покорить вершины,https://www.gb.ru/posts/kak-nachat-kareru-v-gejmdeve-i-pokorit-vershiny,20655,5
427,«Обучение спасло меня от синдрома самозванца»,https://www.gb.ru/posts/obuchenie-spaslo-menya-ot-sindroma-samozvanca,14857,0
428,Как написать чистый код для Android,https://www.gb.ru/posts/kak-napisat-chistyj-kod-dlya-android,10957,6
429,Экспресс-погружение в интернет-маркетинг ,https://www.gb.ru/posts/ehkspress-pogruzhenie-v-internet-marketing,17407,0
430,Фулстек-дизайнер — один мастер на все руки,https://www.gb.ru/posts/fulstek-dizajn-odin-master-na-vse-ruki,12036,0
431,Выиграть хакатон: запускаем курс по спортивному Data Science,https://www.gb.ru/posts/vyigrat-hakaton-zapuskaem-kurs-po-sportivnomu-data-science,8808,0
432,«Сразу после учёбы получила 4 предложения работы»,https://www.gb.ru/posts/srazu-posle-uchyoby-poluchila-4-predlozheniya-raboty,18482,3
433,Стартует набор на факультет коммерческой иллюстрации,https://www.gb.ru/posts/startuet-nabor-na-fakultet-kommercheskoj-illyustracii,11714,0
434,Кто такие BI-разработчики,https://www.gb.ru/posts/kto-takie-bi-razrabotchiki,18131,2
435,Работа с продуктовой командой,https://www.gb.ru/posts/rabota-s-produktovoj-komandoj,19113,1
436,"«Мир меняется всё быстрее, нужно соответствовать реалиям»",https://www.gb.ru/posts/mir-menyaetsya-vsyo-bystree-nuzhno-sootvetstvovat-realiyam,17536,0
437,Как выбрать специальность в дизайне,https://www.gb.ru/posts/kak-vybrat-specialnost-v-dizajne,12809,0
438,"«На собеседовании сказал: не всё умею, возьмите за полцены»",https://www.gb.ru/posts/na-sobesedovanii-skazal-ne-vsyo-umeyu-vozmite-za-polceny,15658,8
439,Как устроен и работает GitHub,https://www.gb.ru/posts/kak-ustroen-i-rabotaet-github,43781,22
440,Minecraft: основы программирования. Курс для детей 8–11 лет,https://www.gb.ru/posts/minecraft-osnovy-programmirovaniya-kurs-dlya-detej-8-11-let,34182,1
441,Открываем факультет ручного тестирования,https://www.gb.ru/posts/my-otkryvaem-fakultet-ruchnogo-testirovaniya,11296,5
442,Как маркетологу справиться с профессиональным выгоранием,https://www.gb.ru/posts/kak-marketologu-spravitsya-s-professionalnym-vygoraniem,16373,1
443,Мы запускаем факультет 1С-разработки,https://www.gb.ru/posts/my-zapuskaem-fakultet-1s-razrabotki,12279,51
444,Как получить работу в тестировании и вырасти в специалиста,https://www.gb.ru/posts/kak-poluchit-rabotu-v-testirovanii-i-vyrasti-v-specialista,30336,10
445,Как работают оптимизаторы SQL-запросов в Mediascope,https://www.gb.ru/posts/kak-rabotayut-optimizatory-sql-zaprosov-v-mediascope,8948,0
446,О карьере дата-специалистов: от аналитиков до разработчиков,https://www.gb.ru/posts/voprosy-o-karere-data-specialistov-inzhenerov-i-razrabotchikov-otvechaet-mediascope,12194,1
447,Как Kanban помогает в адаптации сотрудников,https://www.gb.ru/posts/kak-kanban-pomogaet-v-adaptacii-sotrudnikov,9940,0
448,Что такое MVP и как к нему подступиться,https://www.gb.ru/posts/chto-takoe-mvp-i-kak-k-nemu-podstupitsya,12868,0
449,Обновляем программу обучения для менеджеров по продажам,https://www.gb.ru/posts/obnovlyaem-programmu-obucheniya-dlya-menedzherov-po-prodazham,9860,0
450,BI-системы: что это и зачем они нужны бизнесу,https://www.gb.ru/posts/bi-sistemy-chto-ehto-i-zachem-oni-nuzhny-biznesu,26586,1
451,Как организована работа с данными в Mediascope,https://www.gb.ru/posts/kak-organizovana-rabota-s-dannymi-v-mediascope,16102,0
452,Триггеры доверия на сайте: работающие элементы и принципы,https://www.gb.ru/posts/triggery-doveriya-na-sajte-rabotayushchie-ehlementy-i-principy,13421,1
453,Как и почему стоит начать работать с Figma,https://www.gb.ru/posts/kak-i-pochemu-stoit-nachat-rabotat-s-figma,18543,0
454,UI-дизайнер: подробно о профессии дизайнера интерфейсов,https://www.gb.ru/posts/ui-dizajner-podrobno-o-professii-dizajnera-interfejsov,18311,0
455,Быстрый старт в диджитал-маркетинге,https://www.gb.ru/posts/bystryj-start-v-didzhital-marketinge,13742,0
456,Как защитить Windows: системный подход,https://www.gb.ru/posts/kak-zashchitit-windows-s-analizom-podozritelnyh-fajlov,12291,0
457,«Любовь и онлайн-голуби» — делаем валентинки с GeekBrains,https://www.gb.ru/posts/lyubov-i-onlajn-golubi-delaem-valentinki-s-geekbrains,11949,0
458,"«После Scratch поняла, что не хочу бросать программирование»",https://www.gb.ru/posts/posle-scratch-ponyala-chto-ne-hochu-brosat-programmirovanie,20366,2
459,Что такое MVP и зачем его делать,https://www.gb.ru/posts/chto-takoe-mvp-i-zachem-ego-delat,16775,2
460,Как монетизировать Android-приложения в Play Market,https://www.gb.ru/posts/kak-zarabotat-na-prilozhenii-v-google-play,36494,4
461,Архитектор информационных систем — новая профессия,https://www.gb.ru/posts/arhitektor-informacionnyh-sistem-novaya-professiya,9444,1
462,«Дизайн — инструмент для изменения мира»,https://www.gb.ru/posts/dizajn-instrument-dlya-izmeneniya-mira,30521,0
463,Что нужно знать IoT-разработчику,https://www.gb.ru/posts/chto-nuzhno-znat-iot-razrabotchiku,10703,3
464,"Разбираемся в типах Kotlin — Unit, Nothing, Any (и null)",https://www.gb.ru/posts/razbiraemsya-v-tipah-kotlin-unit-nothing-any-i-null,44779,0
465,Как продвигать игры в социальных сетях,https://www.gb.ru/posts/kak-prodvigat-igry-v-socialnyh-setyah,14376,1
466,Что должен знать и уметь ландшафтный дизайнер,https://www.gb.ru/posts/chto-dolzhen-znat-i-umet-landshaftnyj-dizajner,14292,0
467,Почему нельзя пренебрегать охраной труда,https://www.gb.ru/posts/otvetstvennyj-biznes-pochemu-nelzya-prenebregat-ohranoj-truda,8895,6
468,"«От всего сердца» GeekBrains: курсы, скидки и другие подарки",https://www.gb.ru/posts/ot-vsego-serdca-geekbrains-besplatnye-kursy-skidki-i-podarki,11162,0
469,8 лайфхаков для запуска продукта параллельно работе,https://www.gb.ru/posts/8-lajfhakov-dlya-zapuska-svoego-produkta-esli-u-tebya-est-osnovnaya-rabota,12111,4
470, GeekBrains открывает набор на факультет BI-разработки,https://www.gb.ru/posts/geekbrains-otkryvaet-nabor-na-fakultet-bi-razrabotki,6868,1
471,Кто работает с большими данными: о проектах и инструментах,https://www.gb.ru/posts/kto-rabotaet-s-bolshimi-dannymi-o-proektah-i-instrumentah,6783,0
472,Руководитель проектов в строительстве — новый факультет,https://www.gb.ru/posts/rukovoditel-proektov-v-stroitelstve-novyj-fakultet,9080,3
473,"«Казалось, не хватит опыта, что я получала в течение года…»",https://www.gb.ru/posts/kazalos-ne-hvatit-opyta-chto-ya-poluchala-v-techenie-goda,23772,0
474,Какие вопросы задают на собеседовании Android-разработчику,https://www.gb.ru/posts/kakie-voprosy-zadayut-na-sobesedovanii-android-razrabotchiku,39368,0
475,#яучусьвgeekbrains: лучшие истории наших студентов,https://www.gb.ru/posts/yauchusvgeekbrains-luchshie-istorii-nashih-studentov,4936,2
476,Видеомаркетинг — новый факультет GeekBrains,https://www.gb.ru/posts/videomarketing-novyj-fakultet-geekbrains,11722,0
477,Нулевой дизайн: выход за пределы интерфейса,https://www.gb.ru/posts/nulevoj-dizajn-vyhod-za-predely-interfejsa,9155,2
478,Первый онлайн-выпускной в GeekBrains: факультет ИИ,https://www.gb.ru/posts/pervyj-onlajn-vypusknoj-v-geekbrains-fakultet-ii,5530,8
479,HR-аналитик — «профессия настоящего» теперь и в GeekBrains,https://www.gb.ru/posts/hr-analitik-professiya-nastoyashchego-teper-i-v-geekbrains,7219,0
480,Трафик-менеджмент — новый факультет GeekUniversity,https://www.gb.ru/posts/trafik-menedzhment-novyj-fakultet-geekuniversity,11549,0
481,Коммерческая фотография — новый факультет в GeekUniversity,https://www.gb.ru/posts/kommercheskaya-fotografiya-novyj-fakultet-v-geekuniversity,10797,0
482,«Из 100% откликов на вакансии офферы получил в 3% случаев»,https://www.gb.ru/posts/iz-100-otklikov-na-vakansii-offery-poluchil-v-3-sluchaev,25113,0
483,Как проводятся хакатоны в юните управления GeekBrains,https://www.gb.ru/posts/kak-provodyatsya-hakatony-v-yunite-upravleniya-geekbrains,5221,0
484,Открываем курс для 2D-художников в игровой разработке,https://www.gb.ru/posts/otkryvaem-kurs-dlya-2d-hudozhnikov-v-igrovoj-razrabotke,7126,0
485, «Python-разработчик PRO» — курс для специалистов с опытом,https://www.gb.ru/posts/python-razrabotchik-pro-kurs-dlya-specialistov-s-opytom,6188,0
486,Зачем идут учиться в GeekBrains: самые интересные ответы,https://www.gb.ru/posts/zachem-idut-uchitsya-v-geekbrains-samye-interesnye-otvety,6729,1
487,"IKEA и дизайн цифровых продуктов, или При чём тут платье?",https://www.gb.ru/posts/ikea-i-dizajn-cifrovyh-produktov-ili-pri-chyom-tut-plate,7427,0
488,BI-аналитик — новый курс GeekBrains ,https://www.gb.ru/posts/bi-analitik-novyj-kurs-geekbrains,6316,0
489,Как открыть своё digital-агентство за полгода,https://www.gb.ru/posts/kak-otkryt-svoyo-digital-agentstvo-za-polgoda,15262,0
490,«После 50 отказов попал в компанию рангом выше»,https://www.gb.ru/posts/posle-50-otkazov-popal-v-kompaniyu-rangom-vyshe,15188,0
491,Почему менеджмент должен измениться?,https://www.gb.ru/posts/pochemu-menedzhment-dolzhen-izmenitsya,11594,2
492,Начинает работу факультет маркетинга для B2B,https://www.gb.ru/posts/nachinaet-rabotu-fakultet-marketinga-dlya-b2b,7853,1
493,DevOps‐инженер — запускаем новые шестимесячные курсы,https://www.gb.ru/posts/devops-inzhener-zapuskaem-novye-shestimesyachnye-kursy,7135,2
494,«Действуй» — онлайн-конференция о балансе учёбы и жизни,https://www.gb.ru/posts/dejstvuj-onlajn-konferenciya-o-balanse-uchyoby-i-zhizni,6322,0
495,Как работает технология блокчейн — простыми словами,https://www.gb.ru/posts/kak-rabotaet-tekhnologiya-blokchejn-prostymi-slovami,16489,4
496,«Уже относился к собеседованиям как к бесплатным семинарам»,https://www.gb.ru/posts/uzhe-otnosilsya-k-sobesedovaniyam-kak-k-besplatnym-seminaram,16800,0
497,Что такое обработка естественного языка и зачем это надо,https://www.gb.ru/posts/chto-takoe-obrabotka-estestvennogo-yazyka-i-zachem-ehto-nado,5426,0
498,Киберпонедельник в GeekBrains — сэкономьте до 160 000 рублей,https://www.gb.ru/posts/kiberponedelnik-v-geekbrains-sehkonomte-do-160-000-rublej,6441,4
499,"Борьба с болезнями, фолдинг белков и чтение мыслей",https://www.gb.ru/posts/borba-s-boleznyami-folding-belkov-i-chtenie-myslej,7224,3
500,Маркетолог-аналитик — новая специальность в GeekBrains,https://www.gb.ru/posts/marketolog-analitik-novaya-specialnost-v-geekbrains,12093,0
501,Маркетинг для предпринимателей — новый курс GeekBrains,https://www.gb.ru/posts/marketing-dlya-predprinimatelej-novyj-kurs-geekbrains,8460,1
502,Чем занимается руководитель службы поддержки,https://www.gb.ru/posts/chem-zanimaetsya-rukovoditel-sluzhby-podderzhki,12820,2
503,Марафон историй #яучусьвgeekbrains в Instagram,https://www.gb.ru/posts/marafon-istorij-yauchusvgeekbrains-v-instagram,6026,34
504,"Python-разработчик: что делать, когда вы изучили основы",https://www.gb.ru/posts/python-razrabotchik-chto-delat-kogda-vy-izuchili-osnovy,10621,6
505,«Надоела добывающая отрасль – захотелось в IT»,https://www.gb.ru/posts/nadoela-dobyvayushchaya-otrasl-zahotelos-v-it,25416,0
506,"Три пути SMM-щика: фриланс, агентство, штат",https://www.gb.ru/posts/tri-puti-smm-shchika-frilans-agentstvo-shtat,10569,0
507,Интернет вещей — новый факультет GeekUniversity,https://www.gb.ru/posts/internet-veshchej-novyj-fakultet-geekuniversity,6954,1
508,Новогодние розыгрыши GeekBrains,https://www.gb.ru/posts/novogodnie-rozygryshi-geekbrains,38562,45
509,Открываем факультет разработки на С++,https://www.gb.ru/posts/otkryvaem-fakultet-razrabotki-na-cpp,7229,13
510,«Введение в искусственный интеллект» — курс для подростков,https://www.gb.ru/posts/vvedenie-v-iskusstvennyj-intellekt-kurs-dlya-podrostkov,20327,0
511,#Гикбро — сделай доброе дело и расскажи остальным,https://www.gb.ru/posts/gikbro-sdelaj-dobroe-delo-i-rasskazhi-ostalnym,7145,4
512,Факультет контекстной рекламы — новый факультет в GeekBrains,https://www.gb.ru/posts/fakultet-kontekstnoj-reklamy-novyj-fakultet-v-geekbrains,11283,1
513,Автор подкаста: новый курс в GeekUniversity,https://www.gb.ru/posts/avtor-podkasta-novyj-kurs-v-geekuniversity,8400,0
514,Непрерывное обучение — главный тренд XXI века,https://www.gb.ru/posts/nepreryvnoe-obuchenie-glavnyj-trend-xxi-veka,24721,4
515,Открываем факультет Cloud Data Engineer в GeekBrains,https://www.gb.ru/posts/otkryvaem-fakultet-cloud-data-engineer-v-geekbrains,7857,7
516,Лучшие статьи блога GeekBrains за 2020 год,https://www.gb.ru/posts/luchshie-stati-bloga-geekbrains-za-2020-god,6927,1
517,Как мы ищем преподавателей для юнита программирования,https://www.gb.ru/posts/kak-my-ishchem-prepodavatelej-dlya-yunita-programmirovaniya,4909,0
518,Новый интенсив по созданию автотестов на React,https://www.gb.ru/posts/novyj-intensiv-po-sozdaniyu-avtotestov-na-react,5375,0
519,Программируем с инопланетянами в Minecraft — новый интенсив,https://www.gb.ru/posts/programmiruem-s-inoplanetyanami-v-minecraft-novyj-intensiv,23585,1
520,«Я сменил восемь мест работы и ни о чём не жалею!»,https://www.gb.ru/posts/ya-smenil-vosem-mest-raboty-i-ni-o-chyom-ne-zhaleyu,16261,0
521,Может ли хороший менеджер спасти провальный проект?,https://www.gb.ru/posts/mozhet-li-horoshij-menedzher-spasti-provalnyj-proekt,7614,0
522,Как нарисовать персонажа с характером,https://www.gb.ru/posts/kak-narisovat-personazha-s-harakterom,29118,0
523,Пять аргументов для защиты идеи перед командой,https://www.gb.ru/posts/pyat-argumentov-dlya-zashchity-idei-pered-komandoj,6313,1
524,GeekBrains разыграет 1 000 000 рублей к Новому году,https://www.gb.ru/posts/geekbrains-razygraet-1-000-000-rublej-k-novomu-godu,9435,17
525,Что такое SQL и как он работает,https://www.gb.ru/posts/chto-takoe-sql-i-kak-on-rabotaet,53369,8
526,Что ждать от профессии Go-разработчика,https://www.gb.ru/posts/chto-zhdat-ot-professii-go-razrabotchika,4498,0
527,Открыт набор на курс по фармацевтическому маркетингу ,https://www.gb.ru/posts/otkryt-nabor-na-kurs-po-farmacevticheskomu-marketingu,9864,2
528,«Автоматизация тестирования на Python» — новый курс,https://www.gb.ru/posts/avtomatizaciya-testirovaniya-na-python-novyj-kurs,9940,0
529,Performance-маркетинг: что это такое?,https://www.gb.ru/posts/performance-marketing-chto-ehto-takoe,15447,3
530,Курс «Креативное мышление и решение изобретательских задач»,https://www.gb.ru/posts/kurs-kreativnoe-myshlenie-i-reshenie-izobretatelskih-zadach,27973,0
531,Как стать наставником 80-го уровня?,https://www.gb.ru/posts/kak-stat-nastavnikom-80-go-urovnya,9021,0
532,Образование для детдомов: помогаем вместе с GeekBrains,https://www.gb.ru/posts/obrazovanie-dlya-detdomov-pomogaem-vmeste-s-geekbrains,5274,7
533,Что такое метамодернизм,https://www.gb.ru/posts/chto-takoe-metamodernizm,23791,0
534,Компьютерная грамотность — новый курс для детей 6–12 лет,https://www.gb.ru/posts/kompyuternaya-gramotnost-novyj-kurs-dlya-detej-6-12-let,28885,0
535,Как мы находим и сохраняем IT-специалистов в HFLabs,https://www.gb.ru/posts/kak-my-nahodim-i-sohranyaem-it-specialistov-v-hflabs,7714,4
536,Data Science: отвечаем на вопросы митапа с «Мегафоном»,https://www.gb.ru/posts/data-science-otvechaem-na-voprosy-mitapa-s-megafonom,7554,2
